track,1,neutron,0,0,0.000000,-72.000000,55.000000,0.000000 ns,0 eV ,None,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,1,0.000000,-72.000000,50.450573,5.819670 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,2,0.000000,-72.000000,46.500000,10.873300 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,3,0.000000,-72.000000,33.919609,26.966200 ns,5.54651 eV ,hadElastic,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,4,-19.217954,-59.340356,-10.344743,90.840400 ns,61.6343 eV ,hadElastic,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,5,-10.806126,-44.000000,-4.475275,114.699000 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,6,-2.032585,-28.000000,1.646582,139.583000 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,7,-0.935893,-26.000000,2.411814,142.693000 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,8,-0.826223,-25.799999,2.488338,143.004000 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,9,14.417804,2.000000,13.125065,186.240000 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,10,20.357062,12.831219,17.269264,203.086000 ns,1.65593 keV,hadElastic,0.000000,-0.000000,-2.450000,939.568554 MeV
track,5,e-,-1,0,0.000000,-72.000000,33.919609,90.840400 ns,0 eV ,None,-0.000206,0.000241,0.000040,0.510999 MeV
track,5,e-,-1,1,-0.574717,-51.421526,34.031771,95.598300 ns,0 eV ,Transportation,-0.000206,0.000241,0.000040,0.510999 MeV
track,5,e-,-1,2,-0.582172,-44.000000,34.033226,98.398700 ns,0 eV ,Transportation,-0.000206,0.000241,0.000040,0.510999 MeV
track,5,e-,-1,3,-0.582415,-28.000000,34.033274,102.559000 ns,0 eV ,Transportation,-0.000206,0.000241,0.000040,0.510999 MeV
track,5,e-,-1,4,-0.582441,-26.000000,34.033279,102.826000 ns,0 eV ,Transportation,-0.000206,0.000241,0.000040,0.510999 MeV
track,5,e-,-1,5,-0.582444,-25.799999,34.033279,102.852000 ns,0 eV ,Transportation,-0.000206,0.000241,0.000040,0.510999 MeV
track,5,e-,-1,6,-0.582806,2.000000,34.033350,106.558000 ns,0 eV ,Transportation,-0.000206,0.000241,0.000040,0.510999 MeV
