track,1,neutron,0,0,0.000000,-72.000000,55.000000,0.000000 ns,0 eV ,None,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,1,0.000000,-72.000000,50.450573,5.819670 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,2,0.000000,-72.000000,46.500000,10.873300 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,3,0.000000,-72.000000,26.873823,35.979300 ns,53.3721 eV ,hadElastic,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,4,19.608636,-100.000000,30.070597,80.269200 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,5,35.015421,-122.000000,32.582348,115.068000 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,6,36.276383,-123.800581,32.787922,117.917000 ns,1.93537 keV,hadElastic,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,7,37.256844,-123.853667,32.999657,120.007000 ns,929.577 eV ,hadElastic,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,8,37.699036,-123.114913,33.117085,123.778000 ns,77.784 eV ,hadElastic,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,9,37.975842,-122.000000,32.711276,130.010000 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,10,38.472393,-120.000000,31.983310,141.188000 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,11,38.522048,-119.800003,31.910515,142.306000 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,12,39.879050,-114.334301,29.921092,172.855000 ns,176.782 eV ,hadElastic,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,13,40.220027,-113.954145,30.447081,183.879000 ns,1.36463 eV ,hadElastic,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,14,40.819808,-114.432903,31.750514,207.326000 ns,12.4198 eV ,hadElastic,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,15,41.355979,-114.073719,32.262438,226.813000 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,16,68.250000,-96.057291,57.940200,1.204290 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,4,e-,-1,0,0.000000,-72.000000,46.500000,35.979300 ns,0 eV ,None,-0.000136,0.000278,-0.000081,0.510999 MeV
