track,1,neutron,0,0,0.000000,-72.000000,55.000000,0.000000 ns,0 eV ,None,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,1,0.000000,-72.000000,50.450573,5.819670 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,2,0.000000,-72.000000,46.500000,10.873300 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,3,0.000000,-72.000000,23.101973,40.804300 ns,44.1693 eV ,hadElastic,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,4,-21.253780,-44.000000,19.193936,86.365200 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,5,-33.398797,-28.000000,16.960772,112.400000 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,6,-43.955937,-14.091890,15.019579,135.031000 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,7,-46.238285,-11.085096,14.599913,139.924000 ns,977.743 eV ,hadElastic,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,8,-46.497483,-10.901486,14.367927,140.534000 ns,263.229 eV ,hadElastic,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,9,-47.278927,-9.508783,12.981953,144.032000 ns,142.408 eV ,hadElastic,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,10,-47.804820,-8.957576,11.951909,146.235000 ns,965.78 eV ,hadElastic,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,11,-48.768004,-8.571073,11.766636,148.926000 ns,210.816 eV ,hadElastic,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,12,-48.221623,-8.924255,11.472773,151.048000 ns,71.1452 eV ,hadElastic,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,13,-45.161253,-9.865814,10.870036,161.374000 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,14,6.723382,-25.828742,0.651403,336.438000 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,15,7.280026,-26.000000,0.541772,338.316000 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,16,13.780667,-28.000000,-0.738523,360.250000 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
