track,1,neutron,0,0,0.000000,-72.000000,55.000000,0.000000 ns,0 eV ,None,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,1,0.000000,-72.000000,50.450573,5.819670 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,2,0.000000,-72.000000,47.952737,9.014930 ns,1.70985 keV,hadElastic,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,3,-0.190810,-70.445379,46.491178,13.033700 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,4,-0.886168,-64.779946,41.164887,27.679000 ns,3.98635 eV ,hadElastic,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,5,-28.186166,-44.000000,13.109799,110.929000 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,6,-46.186716,-30.298517,-5.388627,165.821000 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,7,-49.650686,-27.661846,-8.948407,176.385000 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,8,-49.689342,-27.632421,-8.988133,176.502000 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,9,-50.034736,-27.369519,-9.343079,177.556000 ns,1.09291 keV,hadElastic,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,10,-48.848194,-26.277790,-12.727878,191.298000 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,11,-48.729252,-26.168352,-13.067181,192.675000 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,12,-47.392044,-24.937997,-16.881780,208.163000 ns,18.146 eV ,hadElastic,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,13,-47.271266,-24.911064,-17.169702,209.339000 ns,268.085 eV ,hadElastic,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,14,-46.056061,-24.000000,-17.462843,220.359000 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,15,-43.388401,-22.000000,-18.106356,244.550000 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,16,-42.709875,-21.491295,-18.270036,250.703000 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,17,-9.909272,3.100000,-26.182450,548.149000 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,18,-9.481154,3.420969,-26.285724,552.031000 ns,92.3815 eV ,hadElastic,0.000000,-0.000000,-2.450000,939.568554 MeV
