track,1,neutron,0,0,0.000000,-72.000000,55.000000,0.000000 ns,0 eV ,None,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,1,0.000000,-72.000000,50.450573,5.819670 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,2,0.000000,-72.000000,46.500000,10.873300 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,3,0.000000,-72.000000,19.314943,45.648700 ns,26.2388 eV ,hadElastic,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,4,21.970082,-66.053740,7.363498,78.669900 ns,92.2813 eV ,hadElastic,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,5,-21.716384,-66.346768,41.117499,150.640000 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,6,-25.125602,-66.369636,43.751604,156.256000 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,7,-56.832906,-66.582313,68.250000,208.492000 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,8,e-,-1,0,0.000000,-72.000000,19.314943,78.669900 ns,0 eV ,None,0.000040,0.000100,0.000301,0.510999 MeV
track,8,e-,-1,1,0.097447,-56.843727,20.042406,82.788400 ns,0 eV ,Transportation,0.000040,0.000100,0.000301,0.510999 MeV
track,8,e-,-1,2,0.099705,-44.000000,20.059263,86.505000 ns,0 eV ,Transportation,0.000040,0.000100,0.000301,0.510999 MeV
track,8,e-,-1,3,0.099747,-28.000000,20.059578,90.665400 ns,0 eV ,Transportation,0.000040,0.000100,0.000301,0.510999 MeV
track,8,e-,-1,4,0.099752,-26.000000,20.059612,90.931900 ns,0 eV ,Transportation,0.000040,0.000100,0.000301,0.510999 MeV
track,8,e-,-1,5,0.099752,-25.799999,20.059615,90.958600 ns,0 eV ,Transportation,0.000040,0.000100,0.000301,0.510999 MeV
track,8,e-,-1,6,0.099815,2.000000,20.060084,94.664100 ns,0 eV ,Transportation,0.000040,0.000100,0.000301,0.510999 MeV
track,8,e-,-1,7,0.099880,31.000000,20.060573,98.529400 ns,0 eV ,Transportation,0.000040,0.000100,0.000301,0.510999 MeV
track,7,e-,-1,0,0.000000,-72.000000,19.314943,78.669900 ns,0 eV ,None,0.000091,-0.000081,0.000296,0.510999 MeV
track,7,e-,-1,1,0.224529,-56.758141,20.041394,82.860000 ns,0 eV ,Transportation,0.000091,-0.000081,0.000296,0.510999 MeV
