track,1,neutron,0,0,0.000000,-72.000000,55.000000,0.000000 ns,0 eV ,None,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,1,0.000000,-72.000000,50.450573,5.819670 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,2,0.000000,-72.000000,48.488984,8.328950 ns,1.8904 keV,hadElastic,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,3,0.101277,-71.944495,48.392908,8.629620 ns,352.603 eV ,hadElastic,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,4,0.889652,-72.137791,47.456954,11.531900 ns,623.222 eV ,hadElastic,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,5,0.643192,-72.631876,46.470263,16.034400 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,6,0.385971,-73.147534,45.440493,20.733500 ns,9.8811 eV ,hadElastic,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,7,0.516371,-72.495056,46.497133,25.782200 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,8,0.792467,-71.113562,48.734361,36.471800 ns,5.17771 eV ,hadElastic,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,9,1.220816,-70.195101,50.450573,44.596400 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,10,1.544996,-69.500000,51.749421,50.745100 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,11,1.557756,-69.472639,51.800547,50.987100 ns,151.985 eV ,hadElastic,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,12,2.244265,-67.829729,52.293503,61.460200 ns,156.275 eV ,hadElastic,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,13,1.923135,-67.500000,52.039083,76.399300 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,14,-0.081890,-65.441282,50.450573,169.674000 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,15,-5.538417,-59.838632,46.127559,423.515000 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,16,-20.963961,-44.000000,33.906445,1.141120 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,17,-36.546665,-28.000000,21.560818,1.866040 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,18,-38.514352,-25.979620,20.001889,1.957570 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,19,-38.689287,-25.799999,19.863294,1.965710 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,20,-43.649669,-20.706781,15.933359,2.196470 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,21,-51.584905,-12.559044,9.646551,2.565620 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
track,1,neutron,0,22,-68.250000,4.552333,-3.556616,3.340890 ns,0 eV ,Transportation,0.000000,-0.000000,-2.450000,939.568554 MeV
