track,1,neutron,0,0,0.000000,55.000000,77.200000,0 ps ,0 eV ,None,0.000000,-2.450000,0.000000
track,1,neutron,0,1,0.000000,50.423320,77.200000,5.85453 ns ,0 eV ,Transportation,0.000000,-2.450000,0.000000
track,1,neutron,0,2,0.000000,47.110143,77.200000,10.0928 ns ,176.161 eV ,hadElastic,0.000000,-2.450000,0.000000
track,1,neutron,0,3,-0.626027,46.463539,77.575648,11.3762 ns ,0 eV ,Transportation,0.000000,-2.450000,0.000000
track,1,neutron,0,4,-0.671593,46.416475,77.602990,11.4696 ns ,0 eV ,Transportation,0.000000,-2.450000,0.000000
track,1,neutron,0,5,-46.413924,-0.829350,105.050677,105.247 ns ,0 eV ,Transportation,0.000000,-2.450000,0.000000
track,1,neutron,0,6,-46.422929,-0.838651,105.056080,105.265 ns ,0 eV ,Transportation,0.000000,-2.450000,0.000000
track,1,neutron,0,7,-48.662609,-3.151946,106.400000,109.857 ns ,0 eV ,Transportation,0.000000,-2.450000,0.000000
track,1,neutron,0,8,-50.038614,-4.573179,107.225672,112.678 ns ,145.942 eV ,hadElastic,0.000000,-2.450000,0.000000
track,1,neutron,0,9,-50.033376,-4.592410,106.400000,113.792 ns ,0 eV ,Transportation,0.000000,-2.450000,0.000000
track,1,neutron,0,10,-50.020210,-4.640755,104.324457,116.593 ns ,1.93006 keV,hadElastic,0.000000,-2.450000,0.000000
track,1,neutron,0,11,-52.423000,-0.092597,100.539193,131.627 ns ,0 eV ,Transportation,0.000000,-2.450000,0.000000
track,1,neutron,0,12,-210.961837,300.000000,-149.216788,1.12358 us ,0 eV ,Transportation,0.000000,-2.450000,0.000000
